#id,average_sentence_length_in_token,average_characters_per_word,average_syllables_per_word,text_length_in_token,average_number_of_noun_phrases_per_sentence,average_heights,average_number_of_subordinate_clauses_per_sentence,average_count_of_sentences_with_verb_as_root,average_count_of_sentences_with_nouns_as_root,POS_tag_proportion_for_verbs,POS_tag_proportion_for_aux_verbs,POS_tag_proportion_for_nouns,POS_tag_proportion_for_adjectives,POS_tag_proportion_for_punctuations,POS_tag_proportion_for_determiners,POS_tag_proportion_for_pronouns,POS_tag_proportion_for_conjunctions,POS_tag_proportion_for_numerales,POS_tag_proportion_for_adpositions,ttr,lexical_complexity_score,average_number_of_verbs_in_sentence,average_count_of_pronouns_per_sentence,average_count_of_definite_articles_per_sentence,average_count_of_discourse_markers_per_sentenceaverage_semantic_similarity_of_all_nouns,average_semantic_similarity_of_all_verbs,average_semantic_similarity_of_all_adjectives
summary_FFN_maz-18171,24.5,5.969388,2.091837,98,6.0,8.25,1.75,0.25,0.0,0.193878,0.081633,0.193878,0.091837,0.100917,0.163265,0.061224,0.061224,0.163265,0.071429,0.776596,8.429703,4.75,1.5,2.0,3.0,0.135498,0.385457,0.27869
summary_FFN_maz-1818,15.0,5.155556,1.822222,45,3.666667,6,1.0,0.0,0.0,0.133333,0.066667,0.133333,0.066667,0.117647,0.133333,0.066667,0.044444,0.244444,0.088889,0.857143,8.022268,2.0,1.0,1.333333,2.0,0.107546,0.589109,0.062994
summary_FFN_maz-18333,17.857143,5.592,1.976,125,4.285714,5.857143,0.714286,0.285714,0.0,0.136,0.064,0.192,0.12,0.087591,0.144,0.024,0.032,0.168,0.12,0.694915,8.585525,2.428571,0.428571,1.857143,2.285714,0.225465,0.444344,0.268945
summary_FFN_maz-18354,21.4,6.0,2.074766,107,6.2,6.8,0.6,0.6,0.0,0.046729,0.0,0.271028,0.102804,0.069565,0.17757,0.018692,0.037383,0.121495,0.140187,0.715686,8.664357,1.0,0.4,3.0,2.2,0.154337,0.274831,0.139006
summary_FFN_maz-18377,13.333333,5.725,2.0375,80,4.166667,5.5,0.5,0.5,0.0,0.125,0.05,0.2375,0.1,0.111111,0.125,0.0375,0.05,0.2125,0.15,0.797297,7.853757,1.666667,0.5,1.0,1.333333,0.151454,0.33237,0.111035
summary_FFN_maz-18454,15.571429,5.146789,1.816514,109,4.857143,6.571429,1.285714,0.428571,0.142857,0.165138,0.055046,0.229358,0.073394,0.141732,0.146789,0.055046,0.036697,0.238532,0.110092,0.656863,8.204853,2.571429,0.857143,1.714286,1.571429,0.213328,0.41436,0.297273
summary_FFN_maz-18480,20.0,6.05,2.0,80,5.0,6.75,1.25,0.5,0.0,0.15,0.0375,0.1875,0.1,0.101124,0.15,0.05,0.0625,0.175,0.075,0.842105,7.528765,3.0,1.0,1.75,2.75,0.339314,0.393647,0.115608
summary_FFN_maz-18712,17.5,6.542857,2.428571,35,6.0,7,1.5,0.0,0.0,0.142857,0.057143,0.257143,0.057143,0.125,0.114286,0.057143,0.057143,0.2,0.085714,0.909091,8.100234,2.5,1.0,1.0,2.0,0.116219,0.397398,0.0
summary_FFN_maz-18750,10.0,5.2,1.8,10,4.0,4,0.0,0.0,0.0,0.2,0.2,0.3,0.1,0.090909,0.0,0.1,0.1,0.2,0.1,1.0,7.838343,2.0,1.0,0.0,2.0,0.483413,0.0,0.0
summary_FFN_maz-18912,24.0,6.5,2.25,24,10.0,9,2.0,0.0,0.0,0.125,0.041667,0.333333,0.0,0.111111,0.041667,0.083333,0.125,0.166667,0.166667,0.913043,8.0893,3.0,2.0,1.0,7.0,0.020474,0.408319,0.0
summary_FFN_maz-18914,14.285714,5.27,1.83,100,4.0,5,0.428571,0.285714,0.142857,0.13,0.06,0.19,0.1,0.107143,0.19,0.08,0.02,0.2,0.08,0.709677,8.759038,1.857143,1.142857,2.142857,1.285714,0.207335,0.392887,0.162339
summary_FFN_maz-18945,34.0,5.705882,2.0,102,7.666667,7.333333,0.666667,0.666667,0.0,0.098039,0.009804,0.205882,0.098039,0.072727,0.147059,0.019608,0.107843,0.147059,0.156863,0.717172,8.664671,3.333333,0.666667,3.0,5.0,0.160058,0.322553,0.233987
summary_FFN_maz-19012,16.5,5.181818,1.939394,33,5.0,6,1.0,0.5,0.0,0.181818,0.090909,0.242424,0.030303,0.108108,0.242424,0.060606,0.030303,0.181818,0.060606,0.806452,6.98098,3.0,1.0,2.5,1.5,0.142904,0.298001,0.0
summary_FFN_maz-19074,19.333333,5.758621,2.12069,58,5.0,6.666667,1.0,0.333333,0.0,0.103448,0.034483,0.172414,0.137931,0.09375,0.137931,0.034483,0.068966,0.155172,0.172414,0.727273,9.611876,2.0,0.666667,1.666667,2.0,0.207425,0.467946,0.314394
summary_FFN_maz-19150,25.8,5.736434,2.015504,129,6.0,8.2,1.0,0.4,0.0,0.162791,0.069767,0.147287,0.139535,0.085106,0.124031,0.054264,0.077519,0.170543,0.116279,0.725806,8.237429,4.2,1.4,2.6,2.6,0.147651,0.403767,0.132776
summary_FFN_maz-19295,18.6,6.064516,2.268817,93,4.8,6,1.2,0.2,0.0,0.150538,0.043011,0.247312,0.086022,0.114286,0.11828,0.032258,0.021505,0.290323,0.129032,0.818182,8.194503,2.6,0.6,1.8,2.2,0.101037,0.418272,0.191692
summary_FFN_maz-19372,12.5,5.18,1.78,50,3.0,4.75,0.5,0.75,0.0,0.1,0.02,0.22,0.04,0.107143,0.2,0.04,0.06,0.22,0.06,0.804348,7.520459,1.25,0.5,2.0,0.75,0.159513,0.248468,0.218738
summary_FFN_maz-19436,27.0,6.246914,2.308642,81,6.0,7,1.0,0.0,0.0,0.135802,0.061728,0.17284,0.123457,0.068966,0.061728,0.049383,0.049383,0.209877,0.135802,0.807692,7.603399,3.666667,1.333333,1.333333,2.666667,0.148296,0.31451,0.105704
summary_FFN_maz-19442,20.0,6.2,2.2,20,7.0,7,2.0,0.0,0.0,0.3,0.1,0.25,0.05,0.130435,0.15,0.1,0.05,0.2,0.05,0.947368,7.757492,6.0,2.0,2.0,1.0,0.107325,0.524896,0.0
summary_FFN_maz-19501,19.75,5.683544,1.943038,158,5.75,7.75,0.625,0.5,0.0,0.132911,0.044304,0.246835,0.056962,0.086705,0.189873,0.025316,0.056962,0.164557,0.101266,0.68,8.070905,2.625,0.5,3.125,2.25,0.209736,0.32074,0.092064
summary_FFN_maz-2316,19.166667,5.817391,2.008696,115,5.5,5.833333,0.833333,0.333333,0.0,0.130435,0.043478,0.2,0.043478,0.08,0.13913,0.034783,0.043478,0.165217,0.121739,0.765766,7.718168,2.5,0.666667,1.666667,2.666667,0.140736,0.339543,0.179965
summary_FFN_maz-2609,24.25,5.690722,2.103093,97,6.0,7,2.0,0.5,0.0,0.154639,0.051546,0.206186,0.103093,0.13913,0.113402,0.061856,0.030928,0.268041,0.103093,0.806452,7.950647,3.75,1.5,2.0,3.25,0.111034,0.385762,0.239019
summary_FFN_maz-2611,23.0,6.130435,2.173913,138,6.666667,7.833333,0.666667,0.5,0.0,0.108696,0.028986,0.246377,0.130435,0.08,0.108696,0.028986,0.028986,0.144928,0.137681,0.719697,8.622094,2.5,0.666667,2.0,1.833333,0.175739,0.281425,0.163542
summary_FFN_maz-2669,23.25,5.967742,2.16129,93,7.25,5.75,2.25,0.5,0.0,0.129032,0.043011,0.258065,0.053763,0.146789,0.182796,0.075269,0.043011,0.27957,0.086022,0.715909,8.078073,3.0,1.75,3.25,1.75,0.1609,0.463891,0.095656
summary_FFN_maz-3073,19.8,6.282828,2.181818,99,6.2,6.6,0.6,0.2,0.0,0.131313,0.060606,0.252525,0.050505,0.074766,0.161616,0.020202,0.040404,0.151515,0.151515,0.744681,8.072467,2.6,0.4,2.0,1.4,0.156148,0.437476,0.06014
summary_FFN_maz-3080,26.0,5.948718,2.115385,78,7.333333,7.666667,1.666667,0.0,0.0,0.115385,0.064103,0.230769,0.102564,0.133333,0.102564,0.025641,0.089744,0.230769,0.141026,0.746667,7.911635,3.0,0.666667,2.333333,4.0,0.240415,0.423767,0.101798
summary_FFN_maz-3110,20.0,5.62,1.99,100,5.6,6.2,1.0,0.8,0.0,0.11,0.04,0.23,0.12,0.090909,0.13,0.04,0.03,0.17,0.11,0.802083,8.695094,2.2,0.8,2.2,2.2,0.095502,0.176208,0.177151
summary_FFN_maz-3277,16.5,5.484848,2.0,33,5.5,6,0.5,0.5,0.0,0.121212,0.030303,0.272727,0.090909,0.083333,0.181818,0.060606,0.030303,0.151515,0.151515,0.83871,8.137272,2.0,1.0,2.5,1.0,0.17774,0.46247,0.149602
summary_FFN_maz-3367,18.8,5.734043,1.957447,94,5.0,6.2,1.4,0.6,0.0,0.12766,0.042553,0.244681,0.148936,0.113208,0.148936,0.010638,0.053191,0.191489,0.085106,0.775281,8.127129,2.4,0.2,2.0,2.0,0.196331,0.321244,0.230113
summary_FFN_maz-3377,16.285714,5.789474,2.035088,114,4.571429,6.857143,0.285714,0.285714,0.0,0.122807,0.061404,0.245614,0.096491,0.073171,0.157895,0.017544,0.035088,0.157895,0.140351,0.728972,8.064949,2.0,0.285714,2.142857,1.571429,0.16656,0.44851,0.252155
summary_FFN_maz-3415,21.0,6.111111,2.095238,63,5.666667,7.666667,2.333333,0.333333,0.0,0.15873,0.063492,0.190476,0.095238,0.136986,0.095238,0.095238,0.126984,0.206349,0.063492,0.8,8.401782,3.333333,2.0,1.0,3.333333,0.14178,0.393347,0.209879
summary_FFN_maz-3547,20.166667,6.809917,2.347107,121,5.0,6.5,0.5,0.5,0.0,0.099174,0.041322,0.247934,0.115702,0.083333,0.173554,0.008264,0.033058,0.190083,0.107438,0.756522,8.520051,2.0,0.166667,2.666667,1.5,0.215414,0.418455,0.331467
summary_FFN_maz-4031,19.75,6.202532,2.367089,79,5.75,6.75,0.25,0.0,0.0,0.139241,0.075949,0.227848,0.101266,0.081395,0.126582,0.037975,0.037975,0.189873,0.126582,0.786667,8.436417,2.75,0.75,2.0,2.75,0.177043,0.405042,0.136996
summary_FFN_maz-4181,16.2,5.777778,2.123457,81,4.6,6,1.2,0.2,0.0,0.17284,0.049383,0.271605,0.074074,0.119565,0.185185,0.024691,0.037037,0.209877,0.098765,0.763158,8.068042,2.8,0.4,2.0,1.0,0.169318,0.393921,0.080451
summary_FFN_maz-4282,18.0,5.805556,2.069444,72,4.25,6.25,1.25,0.25,0.0,0.152778,0.069444,0.194444,0.097222,0.13253,0.152778,0.069444,0.069444,0.208333,0.069444,0.779412,6.817322,2.75,1.25,1.75,2.0,0.174526,0.38108,0.127277
summary_FFN_maz-4403,23.75,6.4,2.484211,95,7.0,7.5,1.25,0.75,0.0,0.094737,0.021053,0.294737,0.084211,0.095238,0.147368,0.010526,0.0,0.252632,0.189474,0.714286,8.318968,2.25,0.25,2.75,1.25,0.063404,0.40796,0.036862
summary_FFN_maz-4428,14.0,5.428571,2.190476,42,4.666667,6.333333,1.0,0.333333,0.0,0.142857,0.047619,0.261905,0.071429,0.125,0.142857,0.047619,0.0,0.238095,0.142857,0.820513,7.575293,2.0,0.666667,1.666667,1.0,0.071707,0.480395,0.139694
summary_FFN_maz-4472,21.0,5.771429,2.047619,105,5.2,7,1.0,0.2,0.0,0.12381,0.057143,0.2,0.057143,0.078947,0.152381,0.019048,0.085714,0.133333,0.12381,0.782178,8.069968,2.6,0.4,2.8,2.8,0.120816,0.371401,0.144554
summary_FFN_maz-4636,19.666667,6.20339,2.033898,59,4.666667,6,1.0,0.666667,0.0,0.152542,0.016949,0.186441,0.152542,0.092308,0.118644,0.033898,0.050847,0.152542,0.084746,0.875,7.882266,3.0,0.666667,1.666667,2.333333,0.184994,0.478073,0.160296
summary_FFN_maz-4794,21.0,5.742857,2.009524,105,5.8,7.6,0.6,0.6,0.0,0.142857,0.038095,0.219048,0.095238,0.086957,0.12381,0.07619,0.057143,0.180952,0.12381,0.67,8.210714,3.0,1.6,2.2,2.6,0.183842,0.332712,0.229116
summary_FFN_maz-4959,15.142857,5.962264,2.160377,106,4.0,6.571429,0.428571,0.0,0.0,0.160377,0.075472,0.254717,0.075472,0.086207,0.198113,0.018868,0.037736,0.179245,0.09434,0.69697,8.645967,2.428571,0.285714,2.142857,0.857143,0.237549,0.486213,0.279497
summary_FFN_maz-5007,18.5,5.081081,1.837838,37,5.0,6.5,1.0,1.0,0.0,0.135135,0.054054,0.189189,0.081081,0.139535,0.108108,0.054054,0.054054,0.216216,0.108108,0.885714,7.54009,2.5,1.0,2.0,2.5,0.201083,0.390274,0.123698
summary_FFN_maz-5010,19.0,6.578947,2.368421,19,6.0,5,1.0,0.0,0.0,0.210526,0.105263,0.263158,0.052632,0.095238,0.157895,0.052632,0.052632,0.157895,0.052632,1.0,7.655101,4.0,1.0,1.0,3.0,0.077218,0.418392,0.0
summary_FFN_maz-5012,14.428571,5.762376,2.108911,101,4.0,5.428571,0.142857,0.428571,0.0,0.118812,0.059406,0.247525,0.118812,0.09009,0.168317,0.029703,0.019802,0.207921,0.118812,0.734043,8.013012,1.714286,0.428571,1.714286,1.0,0.240217,0.514666,0.102981
summary_FFN_maz-5039,17.75,6.43662,2.225352,71,5.5,7.75,0.75,0.25,0.0,0.15493,0.056338,0.253521,0.169014,0.1125,0.098592,0.042254,0.056338,0.183099,0.112676,0.880597,9.183256,2.75,0.75,1.0,1.25,0.202431,0.412935,0.288326
summary_FFN_maz-5144,16.333333,5.785714,2.081633,98,4.5,7.333333,1.333333,0.166667,0.0,0.193878,0.091837,0.22449,0.102041,0.125,0.122449,0.05102,0.05102,0.214286,0.091837,0.76087,8.491899,3.166667,0.833333,1.5,1.166667,0.188328,0.436675,0.22129
summary_FFN_maz-5297,20.75,6.060241,2.096386,83,6.5,7.75,1.0,0.25,0.0,0.144578,0.084337,0.26506,0.108434,0.107527,0.168675,0.024096,0.060241,0.168675,0.120482,0.759494,8.488191,3.0,0.5,2.25,1.75,0.207643,0.452928,0.188264
summary_FFN_maz-5701,28.0,6.047619,2.130952,84,7.666667,8.666667,3.333333,0.0,0.0,0.154762,0.071429,0.202381,0.071429,0.134021,0.178571,0.071429,0.047619,0.202381,0.107143,0.740741,8.579592,4.333333,2.0,3.333333,5.0,0.141023,0.263505,0.224952
summary_FFN_maz-5709,17.166667,5.883495,2.126214,103,4.5,7,1.0,0.333333,0.0,0.165049,0.067961,0.203883,0.116505,0.104348,0.145631,0.067961,0.038835,0.184466,0.097087,0.765306,7.943639,2.833333,1.166667,1.833333,1.5,0.086377,0.260315,0.149366
summary_FFN_maz-5715,16.25,5.907692,2.184615,65,3.0,6.75,1.0,0.0,0.0,0.184615,0.076923,0.153846,0.076923,0.133333,0.123077,0.030769,0.076923,0.215385,0.061538,0.901639,8.26359,3.0,0.5,1.0,2.0,0.129079,0.531165,0.049228
summary_FFN_maz-5873,19.0,5.789474,2.087719,57,5.333333,8,0.666667,0.333333,0.0,0.105263,0.035088,0.280702,0.052632,0.109375,0.210526,0.0,0.017544,0.192982,0.140351,0.777778,8.518351,2.0,0.0,3.0,2.0,0.128716,0.460012,0.362563
summary_FFN_maz-5876,20.0,5.275,1.875,80,5.75,6.5,1.75,0.75,0.0,0.15,0.0625,0.15,0.0875,0.139785,0.0875,0.1125,0.0375,0.225,0.1125,0.684211,7.667075,3.0,2.25,1.0,1.25,0.201147,0.36952,0.178426
summary_FFN_maz-5932,14.333333,5.496124,1.937984,129,3.777778,4.666667,1.333333,0.444444,0.111111,0.139535,0.046512,0.232558,0.054264,0.128378,0.147287,0.031008,0.054264,0.24031,0.085271,0.713115,7.373832,2.0,0.444444,1.777778,1.888889,0.188113,0.341211,0.217611
summary_FFN_maz-6046,10.5,6.142857,2.238095,21,3.5,4.5,0.5,1.0,0.0,0.142857,0.0,0.190476,0.047619,0.125,0.047619,0.047619,0.047619,0.285714,0.142857,1.0,8.010028,1.5,0.5,0.0,0.5,0.041127,0.419333,0.0
summary_FFN_maz-6165,19.125,5.320261,1.895425,153,4.875,6,0.5,0.375,0.125,0.124183,0.052288,0.196078,0.058824,0.078313,0.150327,0.045752,0.039216,0.176471,0.117647,0.655172,7.915396,2.375,0.875,2.125,2.125,0.154279,0.348513,0.096969
summary_FFN_maz-6193,25.5,5.352941,1.852941,102,7.75,7,0.75,0.25,0.25,0.156863,0.078431,0.205882,0.068627,0.089286,0.166667,0.088235,0.029412,0.166667,0.107843,0.742268,7.54539,4.0,2.25,3.5,1.25,0.247486,0.53472,0.242973
summary_FFN_maz-6539,29.75,6.478992,2.352941,119,7.75,7.75,1.0,0.5,0.0,0.117647,0.042017,0.235294,0.134454,0.062992,0.117647,0.02521,0.05042,0.142857,0.117647,0.747826,9.136909,3.5,0.75,2.25,2.5,0.203538,0.357049,0.136705
summary_FFN_maz-6728,22.75,6.32967,2.120879,91,6.25,6.75,0.5,0.5,0.0,0.098901,0.043956,0.263736,0.131868,0.080808,0.153846,0.021978,0.021978,0.175824,0.153846,0.747126,8.089176,2.25,0.5,2.5,1.25,0.179557,0.502737,0.126007
summary_FFN_maz-6918,17.5,6.1,2.164286,140,4.625,6.125,1.0,0.25,0.0,0.135714,0.064286,0.207143,0.121429,0.102564,0.15,0.042857,0.042857,0.192857,0.078571,0.727273,9.226188,2.375,0.75,1.5,1.0,0.195117,0.40982,0.212026
summary_FFN_maz-6993,17.0,6.352941,2.188235,85,5.0,6.6,0.8,0.6,0.0,0.082353,0.035294,0.270588,0.082353,0.095745,0.2,0.035294,0.047059,0.211765,0.070588,0.65,8.479907,1.4,0.6,3.4,2.6,0.185384,0.354368,0.101101
summary_FFN_maz-7053,16.5,5.765152,2.060606,132,4.375,6,0.5,0.5,0.125,0.121212,0.045455,0.234848,0.090909,0.12,0.151515,0.037879,0.05303,0.204545,0.106061,0.696,8.152721,2.0,0.625,1.625,1.375,0.180346,0.433472,0.190151
summary_FFN_maz-7071,26.5,6.018868,2.415094,53,8.5,7,2.5,0.0,0.0,0.169811,0.056604,0.245283,0.075472,0.184615,0.09434,0.018868,0.075472,0.377358,0.113208,0.862745,8.53037,4.5,0.5,2.0,3.5,0.097359,0.466281,0.13439
summary_FFN_maz-7220,25.5,6.186275,2.264706,102,7.75,7.75,1.75,0.75,0.0,0.137255,0.04902,0.215686,0.088235,0.097345,0.147059,0.088235,0.029412,0.196078,0.127451,0.744898,9.491641,3.5,2.25,3.0,1.25,0.273268,0.456638,0.27879
summary_FFN_maz-7690,14.125,5.867257,2.079646,113,4.0,4.875,0.625,0.375,0.0,0.132743,0.053097,0.274336,0.097345,0.103175,0.19469,0.017699,0.017699,0.19469,0.132743,0.707547,8.344765,1.875,0.25,2.25,0.75,0.098341,0.461126,0.153084
summary_FFN_maz-7967,13.25,6.132075,2.132075,53,4.0,6.25,0.5,0.0,0.25,0.132075,0.056604,0.301887,0.09434,0.101695,0.226415,0.0,0.037736,0.207547,0.09434,0.76,8.691073,1.75,0.0,2.5,1.25,0.175576,0.390946,0.173766
summary_FFN_maz-7969,15.4,6.61039,2.402597,77,4.2,5.8,0.2,0.4,0.0,0.116883,0.038961,0.272727,0.116883,0.114943,0.220779,0.012987,0.051948,0.233766,0.090909,0.722222,8.691206,1.8,0.2,2.6,1.2,0.104387,0.477751,0.239779
summary_FFN_maz-8134,20.75,5.373494,1.927711,83,6.75,6,1.5,0.75,0.0,0.13253,0.024096,0.240964,0.012048,0.117021,0.144578,0.072289,0.072289,0.216867,0.144578,0.772152,7.520776,2.75,1.5,2.0,2.25,0.073077,0.354829,0.0
summary_FFN_maz-8288,15.75,6.142857,2.214286,126,4.5,6,0.5,0.375,0.0,0.134921,0.047619,0.238095,0.079365,0.086957,0.142857,0.039683,0.055556,0.190476,0.134921,0.720339,8.542422,2.125,0.625,1.5,2.125,0.119303,0.417735,0.054742
summary_FFN_maz-8361,23.0,6.208696,2.156522,115,6.6,7.4,1.4,0.4,0.0,0.13913,0.052174,0.2,0.069565,0.094488,0.147826,0.034783,0.043478,0.173913,0.121739,0.7,8.223359,3.2,0.8,2.2,1.6,0.249542,0.359482,0.161379
summary_FFN_maz-8509,23.4,5.529915,1.923077,117,6.2,7,1.6,0.8,0.0,0.128205,0.034188,0.213675,0.094017,0.113636,0.136752,0.051282,0.08547,0.196581,0.102564,0.803571,8.240442,3.0,1.2,1.8,3.8,0.138872,0.438665,0.143919
summary_FFN_maz-8563,21.6,5.962963,2.046296,108,5.0,7,1.2,0.4,0.0,0.111111,0.027778,0.231481,0.083333,0.107438,0.138889,0.027778,0.064815,0.212963,0.12037,0.747573,8.636673,2.4,0.6,2.4,3.0,0.139551,0.200698,0.19253
summary_FFN_maz-8586,23.5,5.836879,2.06383,141,5.833333,7.666667,1.166667,0.333333,0.0,0.134752,0.049645,0.212766,0.134752,0.101911,0.134752,0.049645,0.035461,0.177305,0.113475,0.725926,8.359135,3.166667,1.166667,1.5,2.166667,0.192041,0.464565,0.21074
summary_FFN_maz-8665,17.142857,5.575,1.991667,120,5.142857,6.714286,1.571429,0.428571,0.0,0.158333,0.058333,0.191667,0.058333,0.124088,0.125,0.083333,0.05,0.208333,0.083333,0.699115,8.515392,2.714286,1.428571,1.285714,2.0,0.168428,0.375838,0.200508
summary_FFN_maz-8727,16.0,5.541667,1.958333,48,3.666667,6.666667,0.666667,0.0,0.0,0.145833,0.083333,0.1875,0.125,0.09434,0.166667,0.0625,0.020833,0.166667,0.104167,0.844444,7.647324,2.333333,1.0,2.0,1.666667,0.178683,0.294671,0.221665
summary_FFN_maz-8838,14.5,5.977011,1.988506,87,3.5,5.166667,0.666667,0.5,0.0,0.137931,0.045977,0.229885,0.057471,0.084211,0.149425,0.022989,0.045977,0.206897,0.091954,0.790123,8.133945,2.0,0.333333,2.0,1.666667,0.120387,0.340159,0.171723
summary_FFN_maz-8981,25.333333,5.934211,2.197368,76,7.0,7,1.0,0.0,0.0,0.131579,0.065789,0.210526,0.065789,0.073171,0.131579,0.039474,0.039474,0.171053,0.118421,0.767123,7.59961,3.333333,1.0,2.333333,3.0,0.211704,0.429061,0.323868
summary_FFN_maz-9207,16.25,6.538462,2.476923,65,3.75,5.75,0.75,0.75,0.0,0.107692,0.015385,0.215385,0.138462,0.097222,0.153846,0.046154,0.046154,0.215385,0.107692,0.852459,8.785692,1.75,0.75,1.25,1.75,0.148657,0.481149,0.233375
summary_FFN_maz-9335,10.4,6.076923,2.269231,52,2.6,5,0.2,0.0,0.2,0.192308,0.096154,0.211538,0.057692,0.118644,0.173077,0.038462,0.019231,0.25,0.096154,0.75,9.303976,2.0,0.4,1.0,0.6,0.149079,0.36042,0.305205
summary_FFN_maz-9521,33.0,5.393939,1.969697,66,9.0,8,2.5,0.5,0.0,0.212121,0.090909,0.212121,0.045455,0.131579,0.151515,0.030303,0.045455,0.227273,0.121212,0.825397,8.069968,7.0,1.0,3.0,2.5,0.125277,0.32905,0.060925
summary_FFN_maz-9538,19.4,5.412371,1.907216,97,6.0,6.6,1.2,0.0,0.0,0.14433,0.072165,0.206186,0.061856,0.101852,0.164948,0.082474,0.041237,0.175258,0.072165,0.684783,8.006368,2.8,1.6,2.6,2.2,0.273121,0.317165,0.117548
summary_FFN_maz-9612,18.5,5.63964,2.063063,111,5.0,6.833333,0.833333,0.166667,0.0,0.171171,0.09009,0.216216,0.099099,0.104839,0.144144,0.054054,0.045045,0.171171,0.099099,0.695238,7.826582,3.166667,1.0,2.333333,1.166667,0.240331,0.464511,0.240693
summary_FFN_maz-9650,22.8,5.657895,1.982456,114,5.2,7,1.4,0.2,0.0,0.131579,0.061404,0.210526,0.114035,0.095238,0.131579,0.026316,0.078947,0.201754,0.114035,0.798165,8.877845,3.0,0.6,2.0,3.2,0.275376,0.427524,0.189834
summary_FFN_maz-9725,17.75,5.556338,2.15493,142,4.75,6.25,0.875,0.5,0.0,0.15493,0.056338,0.204225,0.105634,0.095541,0.190141,0.049296,0.042254,0.211268,0.105634,0.679104,8.155635,2.75,0.875,2.0,1.625,0.266186,0.328165,0.180888
summary_FFN_maz-9782,27.333333,5.756098,1.987805,82,7.333333,7.666667,1.666667,0.333333,0.0,0.158537,0.060976,0.134146,0.134146,0.088889,0.109756,0.121951,0.073171,0.146341,0.085366,0.772152,7.592649,4.333333,3.333333,1.666667,3.666667,0.123745,0.401909,0.165963
summary_FFN_maz-9884,20.6,5.398058,1.854369,103,5.8,7.2,1.4,0.6,0.0,0.15534,0.038835,0.174757,0.097087,0.104348,0.126214,0.067961,0.067961,0.165049,0.087379,0.77551,7.751905,3.2,1.4,2.0,3.0,0.217936,0.372622,0.196721
summary_FFN_maz-9891,20.0,5.691667,2.133333,120,5.5,8,1.0,0.666667,0.0,0.15,0.066667,0.233333,0.091667,0.090909,0.125,0.033333,0.041667,0.175,0.141667,0.754386,7.887099,3.0,0.666667,1.666667,2.166667,0.177689,0.355889,0.176696
